-15.411847 28.140667  LasPalmas2 Code: lasp Country: Spain
-91.338099999999997 29.4496  LAWMA Code: lawm Country: USA
-4.78 48.359999999999999  Le_Conquet Code: leco Country: France
-2.89515 47.5427   Le_Crouesty Code: lecy Country: France
123.758117 13.146214  Legaspi Code: lega Country: Philippines
0.10599 49.4819   Le_Havre Code: leha Country: France
116.07225 -8.730905556  Lembar Code: lemba Country: Indonesia
-1.79373 46.497500000000002  Les_Sables_d'Olonne Code: leso Country: France
177.4383 -17.6049  Lautoka_FJ Code: levu Country: Fiji_Islands
-8.66683777 37.09882555  Lagos Code: lgos Country: Portugal
-64.75 17.699999999999999  Limetree_VI Code: lime Country: USA
-83.033332999999999 10.0  Limon Code: limon Country: Costa_Rica
147.3737  -2.0421  Lombrum_Manus_Is_PG Code: lomb Country: Papua_New_Guinea
178.15899999999999 -37.5503  East_Cape Code: lott Country: New_Zealand
120.202225 13.818444  Lubang Code: luba Country: Philippines
-65.030686110000005 -42.76265  Puerto_Madryn Code: madry Country: Argentina
-67.0467 17.9767  Magueyes_Island_PR Code: magi Country: USA
37.8667  -46.866700000000002  Marion_Island Code: mais Country: South-Africa
134.4502 7.3282  Malakal Code: mala Country: Palau_Islands
73.5267  4.19  Male Code: male Country: Maldive_Islands
-7.33432 55.371679999999998  Malin_Head_Peninsular Code: mali Country: Ireland
5.116667 61.933332999999998  Måløy Code: malo Country: Norway
120.9667 14.583299999999999  Manila Code: mani Country: Philippines
-104.29805 19.06361  Manzanillo_MX Code: manz Country: Mexico
5.3558 43.2911  Marseille Code: mars Country: France
171.3725 7.1061  Majuro Code: marsh Country: Marshall_Islands
58.8667  20.683299999999999  Masirah Code: masi Country: Oman
-67.158699999999996 18.216799999999999  Mayaguez_PR Code: maya Country: Puerto_Rico
-2.93 35.289999999999999  Melilla Code: meli Country: Spain
96.216666669999995 4.316666667  Meulaboh Code: meul Country: Indonesia
-177.356 28.207  Midway Code: midx Country: USA
39.649999999999999 -4.067  Mombasa Code: momb Country: Kenya
-67.9383 18.09  Mona_Island_PR Code: mona Country: USA
-67.9383 18.09  Mona_Island_PR Code: mona2 Country: USA
-71.96 41.0483  Montauk Code: mont Country: USA
-3.523611 36.720278  Motril2 Code: motr Country: Spain
97.6166  16.4833  Moulmein Code: moul Country: Myanmar
99.7559 6.2402  Langkawi Code: ms001 Country: Malaysia
100.1953 5.4492  Pantai_Kerancut Code: ms002 Country: Malaysia
98.9209  5.7129  Pulau_Perak Code: ms003 Country: Malaysia
102.7002 5.9326  Pulau_Perhentian Code: ms004 Country: Malaysia
116.8506 6.8994  Kudat Code: ms005 Country: Malaysia
119.0918  5.0537  Sahabat Code: ms006 Country: Malaysia
40.2000  -10.267  Mtwara Code: mtwa Country: Tanzania
58.565308  23.627597   Muscat Code: mus2 Country: Oman
58.56666667 23.633333329999999  Muscat Code: musc Country: Oman
14.2692 40.8397  Napoli Code: NA23 Country: Italy
127.67 26.219999999999999  Naha Code: naha Country: Japan
-61.68 56.55  Nain Code: nain Country: Canada
176.920066 -39.4756612  Port_Napier Code: napt Country: New_Zealand
-159.360  21.957  Nawiliwili,Kauai Code: nawi Country: USA
-5.54275 50.103   Newlyn Code: newl Country: UK
7.285 43.695  Nice Code: nice Country: France
-169.9214  -19.0525  Niue Code: niue Country: Niue
-175.1807 -21.1368  Nukualofa_TO Code: nkfa Country: Tonga_Island
-15.95 18.1  Nouakchott Code: noct Country: Mauritania
