  21.427	35.162	Leg	13	126	3731	195
  22.497	35.732	Leg	13	127	4643	683
  22.468	35.710	Leg	13	128	4640	480
  27.082	34.349	Leg	13	129	2974	235
  27.866	33.605	Leg	13	130	2980	574
  28.512	33.106	Leg	13	131	3036	311
  11.441	40.262	Leg	13	132	2835	223
   7.335	39.200	Leg	13	133	2563	192
   7.304	39.195	Leg	13	134	2867	921
 -10.424	35.347	Leg	14	135	4152	687
 -16.303	34.169	Leg	14	136	4169	313
 -27.061	25.925	Leg	14	137	5361	401
 -25.563	25.923	Leg	14	138	5288	442
 -18.704	23.519	Leg	14	139	3047	665
 -21.792	21.750	Leg	14	140	4483	895
 -23.998	19.419	Leg	14	141	4148	298
 -42.392	3.369	Leg	14	142	4372	609
 -54.312	9.474	Leg	14	143	3493	23
 -54.342	9.454	Leg	14	144	2957	560
 -69.378	15.117	Leg	15	146	3949	867
 -65.174	10.710	Leg	15	147	892	480
 -63.721	13.419	Leg	15	148	1232	272
 -69.364	15.104	Leg	15	149	3972	390
 -69.356	14.511	Leg	15	150	4545	308
 -73.410	15.017	Leg	15	151	2029	381
 -74.608	15.879	Leg	15	152	3899	477
 -72.435	13.972	Leg	15	153	3932	776
 -80.380	11.085	Leg	15	154	3338	449
 -81.044	6.123	Leg	16	155	2752	536
 -85.236	6.623	Leg	16	158	1953	323
-122.288	12.332	Leg	16	159	4484	245
-130.880	11.704	Leg	16	160	4940	114
-139.954	10.671	Leg	16	161	4939	371
-140.043	14.870	Leg	16	162	4854	153
-150.292	11.244	Leg	16	163	5320	445
 -85.401	-1.680	Leg	16	156	2369	3
 -85.903	-1.762	Leg	16	157	2591	464
-161.517	13.202	Leg	17	164	5485	274
-164.860	8.178	Leg	17	165	5053	504
-175.080	3.762	Leg	17	166	4962	319
-176.825	7.068	Leg	17	167	3176	1185
 173.598	10.703	Leg	17	168	5430	85
 173.550	10.670	Leg	17	169	5415	246
 177.617	11.800	Leg	17	170	5792	196
-169.460	19.132	Leg	17	171	2295	479
-133.373	31.537	Leg	18	172	4768	47
-125.452	39.962	Leg	18	173	2927	333
-126.352	44.890	Leg	18	174	2807	898
-125.242	44.837	Leg	18	175	1999	271
-124.617	45.933	Leg	18	176	193	41
-130.205	50.470	Leg	18	177	2006	468
-147.131	56.956	Leg	18	178	4218	794
-145.989	56.409	Leg	18	179	3781	109
-147.856	57.363	Leg	18	180	4923	470
-148.465	57.438	Leg	18	181	3086	369
-148.720	57.882	Leg	18	182	1426	289
-161.206	52.572	Leg	19	183	4708	518
-170.923	53.711	Leg	19	184	1910	1574
-169.243	54.429	Leg	19	185	2110	728
-174.006	51.130	Leg	19	186	4522	926
-173.953	51.110	Leg	19	187	4567	370
 178.659	53.754	Leg	19	188	2649	638
 170.223	54.036	Leg	19	189	3437	871
 171.640	55.559	Leg	19	190	3875	627
 168.179	56.945	Leg	19	191	3857	969
 164.714	53.010	Leg	19	192	3014	1999
 155.871	45.803	Leg	19	193	4811	71
 148.811	33.978	Leg	20	194	5754	248
 146.979	32.773	Leg	20	195	5968	670
 148.575	30.116	Leg	20	196	6194	377
 147.674	30.291	Leg	20	197	6153	283
 154.584	25.826	Leg	20	198	5958	258
 156.172	13.513	Leg	20	199	6100	456
 156.783	12.837	Leg	20	200	1479	246
 156.952	12.815	Leg	20	202	1515	153
-177.546	-22.154	Leg	21	203	2720	409
-174.112	-24.954	Leg	21	204	5354	245
 177.899	-25.517	Leg	21	205	4320	355
 165.452	-32.013	Leg	21	206	3196	1150
 165.434	-36.962	Leg	21	207	1389	560
 161.221	-26.110	Leg	21	208	1545	594
 152.188	-15.937	Leg	21	209	1428	353
 152.896	-13.767	Leg	21	210	4643	711
  90.208	1.462	Leg	22	216	2237	636
  90.539	8.926	Leg	22	217	3010	1278
  86.283	8.007	Leg	22	218	3749	773
 102.699	-9.775	Leg	22	211	5518	447
  99.297	-19.189	Leg	22	212	6233	521
  93.896	-10.212	Leg	22	213	5601	304
  88.718	-11.337	Leg	22	214	1655	500
  86.792	-8.122	Leg	22	215	5309	175
  72.878	9.029	Leg	23	219	1764	684
  70.984	6.516	Leg	23	220	4036	350
  68.406	7.970	Leg	23	221	4650	270
  61.509	20.091	Leg	23	222	3546	1300
  60.130	18.750	Leg	23	223	3633	740
  59.702	16.542	Leg	23	224	2500	792
  38.252	21.310	Leg	23	225	1228	230
  38.082	21.342	Leg	23	226	2169	14
  38.133	21.331	Leg	23	227	1795	359
  39.003	19.086	Leg	23	228	1038	325
  42.191	14.768	Leg	23	229	852	320
  41.834	15.317	Leg	23	230	832	9
  48.245	11.890	Leg	24	231	2152	584
  51.914	14.482	Leg	24	232	1734	607
  52.135	14.328	Leg	24	233	1839	447
  51.225	4.483	Leg	24	234	4721	494
  52.694	3.234	Leg	24	235	5130	684
  57.648	-1.677	Leg	24	236	4487	327
  58.125	-7.083	Leg	24	237	1623	693
  70.526	-11.153	Leg	24	238	2832	586
  51.679	-21.294	Leg	25	239	4971	326
  50.054	-3.487	Leg	25	240	5082	397
  44.679	-2.371	Leg	25	241	4054	1174
  41.821	-15.844	Leg	25	242	2275	676
  41.400	-22.908	Leg	25	243	3879	6
  41.433	-22.931	Leg	25	244	3768	3
  52.302	-31.534	Leg	25	245	4857	545
  45.160	-33.620	Leg	25	246	1030	194
  45.011	-33.626	Leg	25	247	944	8
  37.475	-29.530	Leg	25	248	4994	434
  36.077	-29.950	Leg	25	249	2098	412
  39.369	-33.462	Leg	26	250	5119	802
  49.486	-36.504	Leg	26	251	3499	586
  59.239	-37.041	Leg	26	252	5032	247
  87.366	-24.878	Leg	26	253	1962	559
  87.895	-30.969	Leg	26	254	1253	343
  93.729	-31.131	Leg	26	255	1144	108
 100.774	-23.456	Leg	26	256	5361	270
 108.350	-30.986	Leg	26	257	5278	326
 112.474	-33.795	Leg	26	258	2793	658
 112.696	-29.617	Leg	27	259	4696	346
 110.299	-16.145	Leg	27	260	5702	332
 117.893	-12.947	Leg	27	261	5667	579
 123.846	-10.870	Leg	27	262	2298	442
 110.963	-23.324	Leg	27	263	5048	746
 112.045	-34.969	Leg	28	264	2876	374
 109.946	-53.541	Leg	28	265	3581	462
 110.112	-56.402	Leg	28	266	4167	384
 104.488	-59.262	Leg	28	267	4522	613
 105.156	-63.950	Leg	28	268	3529	474
 140.070	-61.676	Leg	28	269	4282	1355
-178.503	-77.441	Leg	28	270	633	422
-175.048	-76.721	Leg	28	271	562	265
-176.760	-77.127	Leg	28	272	619	443
 174.626	-74.538	Leg	28	273	491	423
 173.427	-68.997	Leg	28	274	3305	421
 176.316	-50.439	Leg	29	275	2800	62
 176.807	-50.802	Leg	29	276	4671	1
 166.191	-52.224	Leg	29	277	1214	472
 160.071	-56.557	Leg	29	278	3675	473
 162.635	-51.336	Leg	29	279	3341	202
 147.235	-48.957	Leg	29	280	4176	530
 147.764	-47.997	Leg	29	281	1591	214
 143.486	-42.246	Leg	29	282	4202	310
 154.283	-43.910	Leg	29	283	4729	612
 167.680	-40.508	Leg	29	284	1066	283
 175.804	-26.819	Leg	30	285	4658	667
 166.370	-16.532	Leg	30	286	4465	706
 153.266	-13.911	Leg	30	287	4632	252
 161.826	-5.973	Leg	30	288	3000	1493
 158.512	-0.499	Leg	30	289	2206	1271
 133.468	17.747	Leg	31	290	6062	395
 127.831	12.807	Leg	31	291	5217	242
 124.651	15.819	Leg	31	292	2943	443
 124.094	20.354	Leg	31	293	5599	563
 131.536	22.579	Leg	31	294	5784	118
 131.367	22.563	Leg	31	295	5808	158
 133.525	29.340	Leg	31	296	2920	1087
 134.165	30.873	Leg	31	297	4458	679
 133.604	31.715	Leg	31	298	4628	671
 137.662	39.495	Leg	31	299	2599	532
 136.105	41.049	Leg	31	300	3427	0
 134.048	41.062	Leg	31	301	3520	497
 136.900	40.336	Leg	31	302	2399	531
 154.451	40.808	Leg	32	303	5609	522
 155.070	39.338	Leg	32	304	5630	347
 157.850	32.002	Leg	32	305	2903	640
 157.478	31.867	Leg	32	306	3399	475
 161.005	28.588	Leg	32	307	5696	316
 172.150	34.982	Leg	32	308	1331	68
 171.561	34.905	Leg	32	309	1454	2
 176.901	36.868	Leg	32	310	3516	546
 179.738	28.124	Leg	32	311	5775	37
-170.952	20.175	Leg	32	313	3484	606
-168.468	15.913	Leg	33	314	5214	0
-158.526	4.171	Leg	33	315	4152	1099
-157.129	0.091	Leg	33	316	4451	837
-162.263	-11.002	Leg	33	317	2598	1719
-146.858	-14.827	Leg	33	318	2641	745
-101.524	-13.017	Leg	34	319	4290	273
 -83.530	-9.007	Leg	34	320	4483	303
 -81.904	-12.021	Leg	34	321	4817	134
 -79.425	-60.024	Leg	35	322	5026	544
 -97.995	-63.681	Leg	35	323	5004	731
 -98.787	-69.053	Leg	35	324	4433	218
 -73.673	-65.046	Leg	35	325	3748	718
 -65.303	-56.583	Leg	36	326	3812	9
 -46.784	-50.871	Leg	36	327	2400	474
 -36.659	-49.811	Leg	36	328	5095	885
 -46.096	-50.655	Leg	36	329	1519	464
 -46.883	-50.920	Leg	36	330	2626	628
 -38.115	-37.883	Leg	36	331	5077	18
 -33.641	36.879	Leg	37	332	1810	1469
 -33.667	36.841	Leg	37	333	1666	760
 -34.414	37.035	Leg	37	334	2619	376
 -35.199	37.296	Leg	37	335	3188	562
  -7.788	63.351	Leg	38	336	811	515
  -5.342	64.872	Leg	38	337	2631	132
   5.388	67.785	Leg	38	338	1297	437
   6.317	67.211	Leg	38	339	1262	108
   6.306	67.208	Leg	38	340	1206	104
   6.111	67.335	Leg	38	341	1439	456
   4.934	67.951	Leg	38	342	1303	170
   5.762	68.715	Leg	38	343	3131	284
   7.875	76.150	Leg	38	344	2156	414
  -1.238	69.837	Leg	38	345	3195	802
  -8.685	69.889	Leg	38	346	732	187
  -8.697	69.872	Leg	38	347	745	190
 -12.462	68.503	Leg	38	348	1763	544
  -8.097	69.207	Leg	38	349	915	319
  -8.295	67.056	Leg	38	350	1275	388
 -12.471	63.650	Leg	38	352	990	177
 -44.038	10.915	Leg	39	353	5164	632
 -44.196	5.899	Leg	39	354	4045	900
 -30.601	-15.710	Leg	39	355	4901	461
 -41.088	-28.287	Leg	39	356	3175	779
 -35.560	-30.004	Leg	39	357	2086	797
 -35.964	-37.655	Leg	39	358	4962	826
  -4.497	-34.985	Leg	39	359	1655	131
  18.096	-35.846	Leg	40	360	2949	839
  15.448	-35.066	Leg	40	361	4549	1314
  10.533	-19.758	Leg	40	362	1325	1886
   9.047	-19.646	Leg	40	363	2248	715
  11.972	-11.572	Leg	40	364	2448	1086
  11.895	-11.652	Leg	40	365	3018	687
 -19.851	5.678	Leg	41	366	2853	1217
 -20.047	12.487	Leg	41	367	4748	1153
 -21.354	17.507	Leg	41	368	3366	984
 -14.999	26.593	Leg	41	369	1752	529
 -10.776	32.837	Leg	41	370	4214	1176
   5.259	37.598	Leg	42	371	2792	551
   4.796	40.080	Leg	42	372	2699	885
  12.993	39.728	Leg	42	373	3517	457
  18.196	35.848	Leg	42	374	4078	457
  31.760	34.762	Leg	42	375	1900	821
  31.808	34.872	Leg	42	376	2101	216
  21.431	35.162	Leg	42	377	3718	263
  25.116	35.928	Leg	42	378	1835	655
  36.012	43.005	Leg	42	379	2165	790
  29.614	42.099	Leg	42	380	2107	1453
  29.416	41.671	Leg	42	381	1728	503
 -56.538	34.417	Leg	43	382	5526	520
 -53.353	39.248	Leg	43	383	5283	120
 -51.663	40.361	Leg	43	384	3909	330
 -60.157	37.370	Leg	43	385	4936	392
 -64.249	31.187	Leg	43	386	4782	973
 -67.667	32.320	Leg	43	387	5117	794
 -69.396	35.522	Leg	44	388	4919	341
 -76.093	30.142	Leg	44	389	2714	39
 -76.112	30.142	Leg	44	390	2665	348
 -75.616	28.227	Leg	44	391	4974	2084
 -76.178	29.910	Leg	44	392	2601	408
 -75.599	28.197	Leg	44	393	4951	66
 -75.596	28.195	Leg	44	394	4957	364
 -46.082	22.756	Leg	45	395	4494	848
 -43.516	22.481	Leg	45	396	4450	221
 -43.515	22.986	Leg	46	396	4459	424
 -15.180	26.845	Leg	47	397	2900	2453
 -10.718	40.960	Leg	47	398	3910	2395
  -9.222	47.390	Leg	48	399	4399	72
  -9.198	47.382	Leg	48	400	4399	786
  -8.810	47.428	Leg	48	401	2495	341
  -8.841	47.875	Leg	48	402	2339	606
 -23.294	56.139	Leg	48	403	2301	489
 -23.249	56.052	Leg	48	404	2306	389
 -22.058	55.336	Leg	48	405	2958	407
 -22.090	55.258	Leg	48	406	2907	831
 -30.576	63.939	Leg	49	407	2472	458
 -28.912	63.377	Leg	49	408	1624	361
 -25.953	62.616	Leg	49	409	832	319
 -29.476	45.509	Leg	49	410	2976	769
 -33.388	36.766	Leg	49	411	1935	157
 -33.166	36.562	Leg	49	412	2609	465
 -33.175	36.543	Leg	49	413	2598	149
 -11.652	31.029	Leg	50	415	2794	1426
 -10.801	32.836	Leg	50	416	4191	1626
 -68.044	25.111	Leg	51	417	5475	963
 -68.047	25.111	Leg	52	417	5482	708
 -68.057	25.035	Leg	52	418	5511	576
 -68.057	25.035	Leg	53	418	5514	1197
-105.687	8.929	Leg	54	419	3274	43
-106.109	9.005	Leg	54	420	3381	153
-106.061	9.024	Leg	54	421	3339	114
-105.271	9.177	Leg	54	422	3247	73
-105.109	9.147	Leg	54	423	3161	53
 -86.130	0.595	Leg	54	424	2699	191
 -86.070	1.395	Leg	54	425	2850	110
-104.606	8.113	Leg	54	427	3834	174
-105.436	9.046	Leg	54	428	3326	191
-106.769	9.034	Leg	54	429	3416	57
 170.597	37.987	Leg	55	430	1465	135
 170.544	42.424	Leg	55	431	1704	26
 170.379	41.334	Leg	55	432	1310	79
 170.021	44.777	Leg	55	433	1868	916
 144.102	39.747	Leg	56	434	5986	1099
 143.793	39.735	Leg	56	435	3401	395
 145.558	39.933	Leg	56	436	5240	397
 145.666	39.897	Leg	56	437	5227	0
 143.238	40.630	Leg	57	438	1558	2028
 143.310	40.627	Leg	57	439	1656	1157
 143.929	39.737	Leg	57	440	4509	1026
 144.077	39.751	Leg	57	441	5644	1622
 136.057	28.983	Leg	58	442	4637	769
 137.440	29.328	Leg	58	443	4372	581
 137.684	28.637	Leg	58	444	4843	401
 133.208	25.523	Leg	58	445	3377	892
 132.775	24.701	Leg	58	446	4952	1049
 133.290	18.015	Leg	59	447	6022	305
 134.874	16.341	Leg	59	448	3483	1498
 136.536	18.031	Leg	59	449	4712	151
 140.789	18.000	Leg	59	450	4707	340
 143.276	18.015	Leg	59	451	2060	930
 148.629	17.670	Leg	60	452	5859	74
 143.683	17.907	Leg	60	453	4693	605
 144.532	18.013	Leg	60	454	3816	210
 145.358	17.854	Leg	60	455	3465	104
 145.180	17.912	Leg	60	456	3586	328
 145.817	17.833	Leg	60	457	2630	51
 146.934	17.864	Leg	60	458	3447	465
 147.302	17.863	Leg	60	459	4121	717
 147.592	17.668	Leg	60	460	6448	184
 147.687	17.767	Leg	60	461	7034	36
 165.031	7.240	Leg	61	462	5179	1685
 174.668	21.350	Leg	62	463	2525	822
 173.889	39.861	Leg	62	464	4637	308
 178.919	33.821	Leg	62	465	2161	572
 179.256	34.191	Leg	62	466	2665	312
-120.758	33.849	Leg	63	467	2128	1041
-120.112	32.621	Leg	63	468	1774	692
-120.548	32.617	Leg	63	469	3790	453
-117.519	28.908	Leg	63	470	3549	383
-112.496	23.482	Leg	63	471	3101	823
-113.995	23.006	Leg	63	472	3831	232
-107.064	20.965	Leg	63	473	3249	287
-108.979	22.961	Leg	64	474	3022	808
-109.059	23.055	Leg	64	475	2589	308
-109.089	23.041	Leg	64	476	2403	297
-111.399	27.030	Leg	64	477	2003	462
-111.507	27.097	Leg	64	478	1889	464
-111.625	27.846	Leg	64	479	747	440
-111.656	27.902	Leg	64	480	655	152
-111.508	27.253	Leg	64	481	1998	426
-107.993	22.789	Leg	65	482	2999	792
-108.746	22.883	Leg	65	483	3070	585
-108.394	23.187	Leg	65	484	2887	66
-107.904	22.749	Leg	65	485	2981	381
 -99.136	15.918	Leg	66	486	5140	60
 -99.175	15.854	Leg	66	487	4764	190
 -99.028	15.952	Leg	66	488	4254	428
 -99.019	16.270	Leg	66	489	1240	380
 -99.056	16.159	Leg	66	490	1761	588
 -98.972	16.029	Leg	66	491	2883	542
 -98.945	16.079	Leg	66	492	1937	639
 -98.925	16.381	Leg	66	493	645	808
 -90.933	12.717	Leg	67	494	5472	404
 -91.038	12.496	Leg	67	495	4140	455
 -90.795	13.064	Leg	67	496	2049	378
 -90.828	12.987	Leg	67	497	2347	396
 -90.916	12.711	Leg	67	498	5478	381
 -90.947	12.673	Leg	67	499	6107	1037
 -90.942	12.686	Leg	67	500	6091	419
 -83.734	1.227	Leg	68	501	3457	337
 -79.379	11.491	Leg	68	502	3051	757
 -95.637	4.056	Leg	68	503	3672	352
 -83.732	1.227	Leg	69	504	3459	1003
 -83.789	1.917	Leg	69	505	3523	628
 -83.730	1.227	Leg	70	504	3460	836
 -86.093	0.608	Leg	70	506	2707	216
 -86.090	0.567	Leg	70	507	2696	173
 -86.100	0.533	Leg	70	508	2779	146
 -86.132	0.589	Leg	70	509	2682	66
 -86.410	1.613	Leg	70	510	2781	132
 -46.972	-51.005	Leg	71	511	2589	632
 -40.845	-49.870	Leg	71	512	1845	167
 -24.640	-47.583	Leg	71	513	4373	481
 -26.855	-46.046	Leg	71	514	4318	150
 -36.503	-26.239	Leg	72	515	4251	799
 -35.285	-30.276	Leg	72	516	1313	1567
 -38.041	-30.947	Leg	72	517	2963	50
 -38.135	-29.974	Leg	72	518	3944	76
 -11.666	-26.137	Leg	73	519	3769	331
 -11.186	-25.523	Leg	73	520	4207	475
 -10.262	-26.075	Leg	73	521	4127	155
  -5.130	-26.114	Leg	73	522	4441	475
  -2.251	-28.552	Leg	73	523	4562	197
   3.512	-29.484	Leg	73	524	4796	425
   2.985	-29.071	Leg	74	525	2467	967
   3.138	-30.123	Leg	74	526	1054	619
   1.763	-28.041	Leg	74	527	4428	384
   2.320	-28.522	Leg	74	528	3807	685
   2.768	-28.930	Leg	74	529	3043	417
   9.386	-19.188	Leg	75	530	4629	1426
   9.590	-19.640	Leg	75	531	1267	2
  10.519	-19.744	Leg	75	532	1331	741
 -74.870	31.260	Leg	76	533	3191	566
 -75.382	28.343	Leg	76	534	4972	1754
 -84.516	23.708	Leg	77	535	3450	714
 -85.210	23.490	Leg	77	536	2790	213
 -85.460	23.933	Leg	77	537	3123	225
 -85.168	23.849	Leg	77	538	2781	338
 -84.420	23.788	Leg	77	539	3082	14
 -84.371	23.829	Leg	77	540	2926	745
 -58.728	15.520	Leg	78	541	4940	459
 -58.713	15.518	Leg	78	542	5016	565
 -58.654	15.712	Leg	78	543	5633	779
  -9.405	33.767	Leg	79	544	3589	280
  -9.365	33.664	Leg	79	545	3142	701
  -9.564	33.779	Leg	79	546	3958	192
  -9.350	33.781	Leg	79	547	3938	1774
 -12.164	48.916	Leg	80	548	1251	762
 -13.098	49.088	Leg	80	549	2514	1202
 -13.439	48.516	Leg	80	550	4420	1257
 -13.502	48.911	Leg	80	551	3887	201
 -23.231	56.043	Leg	81	552	2301	497
 -23.343	56.089	Leg	81	553	2329	739
 -23.528	56.290	Leg	81	554	2575	285
 -20.782	56.562	Leg	81	555	1659	964
 -34.685	38.940	Leg	82	556	3672	639
 -32.560	38.833	Leg	82	557	2143	463
 -37.343	37.770	Leg	82	558	3754	693
 -40.917	35.124	Leg	82	559	2754	301
 -38.843	34.722	Leg	82	560	3443	421
 -39.028	34.785	Leg	82	561	3457	426
 -41.679	33.142	Leg	82	562	3172	331
 -43.767	33.642	Leg	82	563	3786	382
 -43.767	33.739	Leg	82	564	3820	365
 -83.730	1.227	Leg	83	504	3460	1350
 -86.091	9.728	Leg	84	565	3099	328
 -90.695	12.808	Leg	84	566	3723	248
 -90.933	12.716	Leg	84	567	5500	677
 -90.800	13.072	Leg	84	568	2010	417
 -90.843	12.938	Leg	84	569	2769	615
 -91.393	13.285	Leg	84	570	1698	401
-114.142	3.997	Leg	85	571	3962	7
-113.842	1.435	Leg	85	572	3893	1003
-133.310	0.498	Leg	85	573	4301	745
-133.330	4.209	Leg	85	574	4561	1119
-135.036	5.850	Leg	85	575	4536	441
 164.275	32.356	Leg	86	576	6217	209
 157.723	32.442	Leg	86	577	2675	356
 151.629	33.926	Leg	86	578	6010	176
 153.837	38.627	Leg	86	579	5737	167
 153.976	41.624	Leg	86	580	5375	155
 159.796	43.927	Leg	86	581	5476	352
 133.913	31.775	Leg	87	582	4879	827
 133.856	31.833	Leg	87	583	4645	1698
 143.952	40.467	Leg	87	584	4086	2796
 159.797	43.926	Leg	88	581	5467	1115
 165.032	7.242	Leg	89	462	5177	1209
 156.815	13.483	Leg	89	585	6109	1656
 158.498	-0.497	Leg	89	586	2207	1202
 161.333	-21.185	Leg	90	587	0	147
 161.227	-26.112	Leg	90	588	0	1355
 163.640	-30.712	Leg	90	589	0	36
 163.358	-31.167	Leg	90	590	0	806
 164.449	-31.584	Leg	90	591	0	1068
 165.442	-36.473	Leg	90	592	0	388
 167.674	-40.508	Leg	90	593	0	1068
 174.948	-45.523	Leg	90	594	0	1187
-165.528	-23.822	Leg	91	595	0	244
-165.655	-23.853	Leg	91	596	0	180
-129.770	-18.807	Leg	92	597	0	320
-124.677	-19.005	Leg	92	598	0	52
-119.881	-19.451	Leg	92	599	0	118
-116.840	-18.929	Leg	92	600	0	40
-116.868	-18.920	Leg	92	601	0	64
-116.911	-18.907	Leg	92	602	0	12
 -83.730	1.227	Leg	92	504	3464	0
 -70.029	35.495	Leg	93	603	-999	2774
 -72.555	38.716	Leg	93	604	-999	578
 -72.609	38.742	Leg	93	605	-999	816
 -35.500	37.339	Leg	94	606	-999	344
 -32.957	41.001	Leg	94	607	-999	595
 -23.087	42.837	Leg	94	608	-999	676
 -24.238	49.878	Leg	94	609	-999	987
 -18.890	53.222	Leg	94	610	-999	1853
 -30.313	52.839	Leg	94	611	-999	1048
 -70.023	36.499	Leg	95	603	-999	3044
 -72.774	38.820	Leg	95	612	-999	675
 -72.524	38.771	Leg	95	613	-999	581
 -86.137	25.068	Leg	96	614	3310	187
 -85.992	25.222	Leg	96	615	3418	731
