>
96.5550 16.4194
96.9200 16.9200
97.5800 16.3300
98.7500 12.5000
98.4200 8.0800
100.0800 6.6700
100.5800 4.2500
101.4200 2.8300
103.5000 1.4200
104.2500 1.4200
103.4200 2.9200
103.4200 4.9200
101.5000 6.8300
100.5800 7.1700
99.8300 9.2500
99.3300 9.1700
99.1700 10.2500
100.0000 13.3300
100.9200 13.3300
100.9200 12.7500
101.8300 12.6700
103.2500 10.9200
105.0000 10.0800
105.0000 8.6700
106.3300 9.4200
106.6700 10.4200
109.0000 11.4200
109.2500 13.7500
108.8300 15.3300
105.5800 19.0000
105.9200 19.9200
108.5000 21.6700
109.7500 21.4200
110.2500 20.3300
110.4200 21.2500
113.0000 22.0000
113.0800 22.5000
113.5000 22.1700
113.6700 22.6700
114.1700 22.2500
116.0000 22.8300
118.6700 24.5800
119.6700 26.7500
121.4200 28.1700
122.0800 30.0000
120.4200 30.3300
121.9200 30.9200
121.2500 31.6700
121.8300 31.6700
120.9200 32.5800
120.3300 34.3300
119.1700 34.8300
120.8300 36.5800
122.3300 36.8300
122.5800 37.3300
120.8300 37.7500
119.3300 37.0800
117.5800 38.5800
118.0000 39.2500
119.0000 39.1700
121.2500 40.9200
121.9200 40.8300
122.2500 40.4200
121.6700 39.1700
121.1700 38.7500
123.5000 39.7500
125.4200 39.4200
124.7500 38.0800
126.5800 37.4200
126.7500 37.0000
126.1700 36.9200
126.7500 35.7500
126.5800 34.3300
129.0800 35.1700
129.1700 37.5000
127.3300 39.2500
127.3300 39.8300
129.6700 40.8300
129.5800 41.5800
131.7500 43.2500
133.0800 42.6700
135.0000 43.4200
140.1700 48.5000
141.3300 53.2500
139.5000 54.1700
137.3300 53.5000
137.6700 54.2500
136.6700 53.7500
136.6700 54.5800
135.1700 54.9200
142.6700 59.2500
148.8300 59.2500
149.5000 59.7500
151.3300 59.5800
151.3300 58.8300
155.1700 59.1700
154.1700 59.5000
156.9200 61.5800
160.3300 61.8300
160.1700 60.5800
162.9200 61.6700
164.4200 62.6700
163.5000 60.8300
158.2500 58.0000
156.0000 56.8300
155.4200 55.2500
156.6700 50.9200
158.5800 52.8300
159.9200 53.1700
160.4200 54.4200
162.0800 54.7500
161.5800 55.6700
163.2500 56.1700
163.1700 57.6700
161.9200 58.1700
163.3300 59.8300
166.1700 60.3300
166.1700 59.7500
168.2500 60.5800
170.3300 59.9200
177.0000 62.5000
179.0000 62.2500
179.6700 62.6700
178.3300 64.3300
177.5000 64.7500
180.3300 65.1700
180.0000 69.0800
170.5800 70.0800
171.0000 69.0800
169.5800 68.7500
168.2500 69.5800
169.4200 69.8300
168.2500 70.0000
167.0000 69.4200
160.6700 69.5800
158.8300 70.9200
152.4200 70.8300
149.8300 72.1700
140.6700 72.8300
141.1700 72.5000
139.3300 72.2500
140.1700 71.5000
134.4200 71.3300
132.5800 71.9200
131.2500 70.7500
128.7500 71.8300
129.8300 72.7500
128.5800 73.2500
123.0000 73.6700
123.3300 73.0000
120.0000 73.0000
118.6700 73.5800
113.6700 73.5000
112.0800 74.5000
113.0000 73.6700
110.1700 74.0000
110.1700 73.5000
106.5000 73.1700
113.8300 75.7500
111.1700 76.6700
106.4200 76.5000
107.5000 77.0000
104.2500 77.0800
106.0800 77.4200
104.0800 77.7500
101.0000 76.5000
99.4200 76.1700
96.6700 76.0000
93.2500 76.0800
88.6700 75.3300
86.5800 74.6700
87.0000 73.9200
80.3300 73.5000
80.8300 72.4200
82.8300 71.8300
81.5800 71.6700
77.7500 72.5800
78.3300 72.0000
76.0800 71.9200
78.5000 71.0000
75.3300 71.3300
75.5000 72.7500
74.1700 72.9200
75.1700 72.3300
73.1700 71.3300
74.3300 70.5800
73.6700 69.6700
73.9200 69.0800
75.5000 69.0000
74.8300 67.6700
71.5800 66.2500
70.5000 66.6700
72.5000 67.3300
73.5800 68.5800
71.8300 71.5000
72.8300 72.6700
71.1700 73.5000
66.8300 70.8300
66.9200 69.6700
68.5800 68.2500
59.0800 70.5000
61.0800 69.0000
59.8300 68.3300
59.0800 69.0000
54.8300 68.1700
53.9200 69.0000
48.1700 67.6700
47.3300 66.8300
44.9200 67.3300
46.6700 67.8300
46.2500 68.2500
43.2500 68.6700
44.5000 66.5000
43.9200 66.1700
42.1700 66.4200
39.6700 65.5000
40.6700 64.5800
36.9200 65.1700
38.0000 63.9200
34.6700 64.5800
34.6700 66.0000
32.2500 67.1700
38.3300 66.0800
41.2500 66.7500
40.9200 67.6700
32.0800 69.9200
30.0000 69.8300
28.7500 70.1700
31.1700 70.4200
29.0800 70.9200
26.8300 70.5000
26.5800 70.9200
25.5800 70.5800
25.6700 71.1700
23.3300 70.9200
18.9200 70.0800
16.6700 68.6700
16.5800 69.0000
16.1700 69.2500
14.4200 68.6700
15.0000 68.4200
12.9200 67.8300
16.1700 68.3300
12.1700 65.2500
9.5000 63.5000
8.9200 63.7500
4.9200 61.8300
5.2500 59.5800
6.1700 59.3300
5.5800 58.5800
7.6700 58.0000
10.5800 59.3300
13.0000 55.4200
14.2500 55.4200
14.6700 56.1700
15.9200 56.1700
16.8300 58.5800
18.8300 59.8300
17.2500 60.8300
17.4200 62.2500
21.6700 64.5000
21.0000 64.7500
22.4200 65.8300
25.3300 65.5000
21.1700 62.5000
21.3300 60.6700
23.5000 60.0000
28.3300 60.5800
30.1700 59.8300
27.9200 59.4200
23.5000 59.1700
24.3300 57.2500
23.8300 57.0000
21.6700 57.5800
21.0800 55.6700
19.7500 54.5000
18.3300 54.8300
17.5000 54.7500
14.3300 53.9200
13.2500 54.1700
13.3300 54.6700
10.7500 53.9200
9.4200 55.0000
10.8300 56.1700
10.5000 57.5800
9.8300 57.5000
8.0800 56.5000
9.0000 54.5000
8.5000 53.5000
5.5000 53.2500
5.9200 52.5000
5.5000 52.2500
4.7500 52.8300
3.5800 51.4200
1.7500 50.8300
1.5000 50.0800
0.0000 49.2500
-1.9200 49.6700
-1.4200 48.5800
-3.6700 48.7500
-4.7500 48.5000
-4.6700 48.0000
-2.5000 47.5000
-1.2500 46.2500
-1.6700 43.4200
2.9992 43.0137
4.0000 43.5000
5.8300 43.0000
8.6700 44.3300
10.0800 44.0000
11.0000 42.3300
15.6700 40.0000
16.0800 38.8300
15.6700 37.9200
17.0000 39.0000
16.5000 39.6700
16.9200 40.5000
18.2500 39.8300
18.4200 40.1700
15.8300 41.5000
13.9200 42.5800
12.2500 44.2500
12.1700 45.5000
13.0800 45.7500
13.7500 44.8300
14.1700 45.3300
15.1700 44.0000
19.5000 41.7500
19.3300 40.2500
21.0800 38.3300
22.5800 38.3300
24.0000 37.5800
24.0000 38.1700
24.5800 38.0000
23.3300 38.9200
22.5800 40.5800
23.5800 40.1700
23.5000 40.6700
24.2500 40.9200
25.7500 40.8300
26.5800 40.5800
26.1700 40.0000
27.4200 40.9200
28.8300 41.0000
29.4200 40.6700
29.0000 40.3300
26.1700 40.0000
26.0000 39.4200
26.8300 39.5000
26.9200 38.4200
26.2500 38.2500
27.1700 37.9200
27.1700 37.0000
29.7500 36.1700
31.2500 36.7500
32.7500 36.0000
34.5000 36.8300
35.5000 36.5800
41.0041 39.0411
43.9856 37.1233
45.9047 33.3562
49.0232 31.6096
51.5000 27.8300
53.8300 26.5800
56.7500 27.0000
57.3300 25.7500
61.8300 25.0800
66.7405 25.2055
67.2888 25.8219
67.2888 29.8630
68.2484 29.8630
68.5911 29.1781
69.8248 29.1781
70.2360 30.2055
69.8933 31.9178
72.4978 34.6575
74.3484 33.0822
75.1708 32.9452
75.6506 31.7123
79.6259 29.0411
84.7663 27.2603
90.0438 26.9178
93.7449 27.2603
95.3898 28.2192
97.4460 28.1507
96.0067 23.7671
96.5550 16.4194
>
