AF	Africa		52.7	-83.2	0.2687
AN	Antarctica	63.2	-128.5	0.2428
AR	Arabia		51.8	-9.3	0.4673
AU	Australia	34.4	36.9	0.6186
CA	Caribbe		46.3	-108.3	0.1907
EU	Eurasia		57.9	-97.1	0.2587
NA	North_America	-2.4	-79.2	0.1977
NZ	Nazca		44.8	-97.2	0.6442
PA	Pacific		-65.2	107.1	0.6584
SA	South_America	-21.7	-129.3	0.0925
AS	East_Asia	68.7	-149.9	0.3683
SO	Somalia		47.8	-92.6	0.2916
